policy_step,time_sec,state,joint_idx,raw_idx,raw_action,mapped_action,action_scale,scaled,default_q,command,q,dq,control_type,policy_kp,policy_kd,low_qd,low_qd_dot,low_kp,low_kd,low_tau_pre_clamp,torque_limit,fsm_final_tau,bridge_tau_pvt_false,raw_actions,mapped_actions,obs_ang_vel,obs_gravity,obs_commands,obs_lin_vel,obs_vec
128,1776796838.256723881,rl_flat,7,7,0.433445454,0.433445454,0.500000000,0.216722727,0.000000000,0.216722727,0.352281332,2.874939919,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,0.192359424,20.000000000,0.192359424,0.192359424,"-1.132728;0.544288;-0.259261;0.494383;1.014021;0.500329;-0.194127;0.433445","-1.132728;0.544288;-0.259261;0.494383;1.014021;0.500329;-0.194127;0.433445","-0.125105;0.046917;0.001013","0.029708;-0.003437;-0.999553","0.000000;0.000000;0.000000","0.033713;-0.003870;0.005049","-0.031276;0.011729;0.000253;0.029708;-0.003437;-0.999553;0.000000;0.000000;0.000000;-0.073466;0.027993;0.269911;0.246623;-0.612054;-0.572765;0.006915;0.006826;-0.046729;-0.042689;-0.003796;0.001887;0.164860;0.143747;-1.138126;0.566146;-0.254266;0.530768;1.012916;0.522574;-0.187463;0.467299;0.067425;-0.007739"
129,1776796838.276834011,rl_flat,3,3,0.443866849,0.443866849,0.500000000,0.221933424,0.000000000,0.221933424,0.203506932,3.199357510,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.007251626,20.000000000,-0.007251626,-0.007251626,"-1.124230;0.524097;-0.265512;0.443867;1.015093;0.479315;-0.204170;0.388132","-1.124230;0.524097;-0.265512;0.443867;1.015093;0.479315;-0.204170;0.388132","-0.128435;-0.012116;-0.000415","0.029928;-0.001384;-0.999551","0.000000;0.000000;0.000000","0.036277;-0.003664;0.006958","-0.032109;-0.003029;-0.000104;0.029928;-0.001384;-0.999551;0.000000;0.000000;0.000000;-0.071214;0.030202;0.255721;0.233632;-0.612948;-0.571817;0.007010;0.006860;-0.042168;-0.038651;-0.002252;0.003588;0.159968;0.139590;-1.132728;0.544288;-0.259261;0.494383;1.014021;0.500329;-0.194127;0.433445;0.072554;-0.007329"
129,1776796838.276834011,rl_flat,7,7,0.388132393,0.388132393,0.500000000,0.194066197,0.000000000,0.194066197,0.397543550,2.791790724,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.001671317,20.000000000,-0.001671317,-0.001671317,"-1.124230;0.524097;-0.265512;0.443867;1.015093;0.479315;-0.204170;0.388132","-1.124230;0.524097;-0.265512;0.443867;1.015093;0.479315;-0.204170;0.388132","-0.128435;-0.012116;-0.000415","0.029928;-0.001384;-0.999551","0.000000;0.000000;0.000000","0.036277;-0.003664;0.006958","-0.032109;-0.003029;-0.000104;0.029928;-0.001384;-0.999551;0.000000;0.000000;0.000000;-0.071214;0.030202;0.255721;0.233632;-0.612948;-0.571817;0.007010;0.006860;-0.042168;-0.038651;-0.002252;0.003588;0.159968;0.139590;-1.132728;0.544288;-0.259261;0.494383;1.014021;0.500329;-0.194127;0.433445;0.072554;-0.007329"
130,1776796838.296856880,rl_flat,3,3,0.376031667,0.376031667,0.500000000,0.188015833,0.000000000,0.188015833,0.282574415,2.944086075,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.193086775,20.000000000,-0.193086775,-0.193086775,"-1.115403;0.504092;-0.274674;0.376032;1.015551;0.458336;-0.216783;0.327448","-1.115403;0.504092;-0.274674;0.376032;1.015551;0.458336;-0.216783;0.327448","-0.111790;-0.123137;-0.003712","0.028152;0.001780;-0.999602","0.000000;0.000000;0.000000","0.044109;-0.002594;0.010631","-0.027948;-0.030784;-0.000928;0.028152;0.001780;-0.999602;0.000000;0.000000;0.000000;-0.067775;0.033539;0.236527;0.216027;-0.613468;-0.569474;0.006011;0.005794;-0.032133;-0.029336;-0.000337;0.004835;0.147204;0.129042;-1.124230;0.524097;-0.265512;0.443867;1.015093;0.479315;-0.204170;0.388132;0.088218;-0.005188"
130,1776796838.296856880,rl_flat,7,7,0.327448368,0.327448368,0.500000000,0.163724184,0.000000000,0.163724184,0.466752023,2.580839157,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.181843209,20.000000000,-0.181843209,-0.181843209,"-1.115403;0.504092;-0.274674;0.376032;1.015551;0.458336;-0.216783;0.327448","-1.115403;0.504092;-0.274674;0.376032;1.015551;0.458336;-0.216783;0.327448","-0.111790;-0.123137;-0.003712","0.028152;0.001780;-0.999602","0.000000;0.000000;0.000000","0.044109;-0.002594;0.010631","-0.027948;-0.030784;-0.000928;0.028152;0.001780;-0.999602;0.000000;0.000000;0.000000;-0.067775;0.033539;0.236527;0.216027;-0.613468;-0.569474;0.006011;0.005794;-0.032133;-0.029336;-0.000337;0.004835;0.147204;0.129042;-1.124230;0.524097;-0.265512;0.443867;1.015093;0.479315;-0.204170;0.388132;0.088218;-0.005188"
131,1776796838.316970825,rl_flat,3,3,0.282530218,0.282530218,0.500000000,0.141265109,0.000000000,0.141265109,0.385430515,2.609578133,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.463113751,20.000000000,-0.463113751,-0.463113751,"-1.100472;0.482153;-0.291589;0.282530;1.015191;0.438610;-0.233834;0.241077","-1.100472;0.482153;-0.291589;0.282530;1.015191;0.438610;-0.233834;0.241077","-0.059287;-0.302868;-0.010539","0.019951;0.005023;-0.999788","0.000000;0.000000;0.000000","0.051490;-0.000196;0.008135","-0.014822;-0.075717;-0.002635;0.019951;0.005023;-0.999788;0.000000;0.000000;0.000000;-0.064295;0.036832;0.218581;0.199918;-0.612921;-0.565917;0.003042;0.002801;-0.016932;-0.014553;0.001159;0.004010;0.130479;0.115555;-1.115403;0.504092;-0.274674;0.376032;1.015551;0.458336;-0.216783;0.327448;0.102980;-0.000392"
131,1776796838.316970825,rl_flat,7,7,0.241076946,0.241076946,0.500000000,0.120538473,0.000000000,0.120538473,0.557476461,2.311096430,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.462684703,20.000000000,-0.462684703,-0.462684703,"-1.100472;0.482153;-0.291589;0.282530;1.015191;0.438610;-0.233834;0.241077","-1.100472;0.482153;-0.291589;0.282530;1.015191;0.438610;-0.233834;0.241077","-0.059287;-0.302868;-0.010539","0.019951;0.005023;-0.999788","0.000000;0.000000;0.000000","0.051490;-0.000196;0.008135","-0.014822;-0.075717;-0.002635;0.019951;0.005023;-0.999788;0.000000;0.000000;0.000000;-0.064295;0.036832;0.218581;0.199918;-0.612921;-0.565917;0.003042;0.002801;-0.016932;-0.014553;0.001159;0.004010;0.130479;0.115555;-1.115403;0.504092;-0.274674;0.376032;1.015551;0.458336;-0.216783;0.327448;0.102980;-0.000392"
132,1776796838.337003946,rl_flat,3,3,0.180931777,0.180931777,0.500000000,0.090465888,0.000000000,0.090465888,0.452094138,2.268363714,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.774333255,20.000000000,-0.774333255,-0.774333255,"-1.090663;0.467789;-0.303879;0.180932;1.011605;0.425661;-0.246379;0.150063","-1.090663;0.467789;-0.303879;0.180932;1.011605;0.425661;-0.246379;0.150063","-0.028843;-0.391087;-0.014410","0.009952;0.006185;-0.999931","0.000000;0.000000;0.000000","0.051380;0.000440;0.005344","-0.007211;-0.097772;-0.003603;0.009952;0.006185;-0.999931;0.000000;0.000000;0.000000;-0.063091;0.037907;0.212558;0.195171;-0.612175;-0.564028;0.001404;0.001203;-0.007021;-0.004782;0.001180;0.002693;0.113418;0.099935;-1.100472;0.482153;-0.291589;0.282530;1.015191;0.438610;-0.233834;0.241077;0.102760;0.000880"
132,1776796838.337003946,rl_flat,7,7,0.150062829,0.150062829,0.500000000,0.075031415,0.000000000,0.075031415,0.616323829,1.998690486,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.736091121,20.000000000,-0.736091121,-0.736091121,"-1.090663;0.467789;-0.303879;0.180932;1.011605;0.425661;-0.246379;0.150063","-1.090663;0.467789;-0.303879;0.180932;1.011605;0.425661;-0.246379;0.150063","-0.028843;-0.391087;-0.014410","0.009952;0.006185;-0.999931","0.000000;0.000000;0.000000","0.051380;0.000440;0.005344","-0.007211;-0.097772;-0.003603;0.009952;0.006185;-0.999931;0.000000;0.000000;0.000000;-0.063091;0.037907;0.212558;0.195171;-0.612175;-0.564028;0.001404;0.001203;-0.007021;-0.004782;0.001180;0.002693;0.113418;0.099935;-1.100472;0.482153;-0.291589;0.282530;1.015191;0.438610;-0.233834;0.241077;0.102760;0.000880"
133,1776796838.357143879,rl_flat,3,3,0.065596893,0.065596893,0.500000000,0.032798447,0.000000000,0.032798447,0.496277750,1.856962562,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.108387912,20.000000000,-1.108387912,-1.108387912,"-1.089211;0.461771;-0.312281;0.065597;1.006832;0.417590;-0.253672;0.048210","-1.089211;0.461771;-0.312281;0.065597;1.006832;0.417590;-0.253672;0.048210","-0.011615;-0.406795;-0.015647","0.001044;0.006591;-0.999978","0.000000;0.000000;0.000000","0.047181;0.000931;0.002067","-0.002904;-0.101699;-0.003912;0.001044;0.006591;-0.999978;0.000000;0.000000;0.000000;-0.062695;0.038220;0.211385;0.194853;-0.611621;-0.563055;0.000503;0.000342;-0.000346;0.001398;0.000986;0.001701;0.092848;0.081719;-1.090663;0.467789;-0.303879;0.180932;1.011605;0.425661;-0.246379;0.150063;0.094362;0.001861"
133,1776796838.357143879,rl_flat,7,7,0.048209526,0.048209526,0.500000000,0.024104763,0.000000000,0.024104763,0.655248523,1.634386063,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.030304078,20.000000000,-1.030304078,-1.030304078,"-1.089211;0.461771;-0.312281;0.065597;1.006832;0.417590;-0.253672;0.048210","-1.089211;0.461771;-0.312281;0.065597;1.006832;0.417590;-0.253672;0.048210","-0.011615;-0.406795;-0.015647","0.001044;0.006591;-0.999978","0.000000;0.000000;0.000000","0.047181;0.000931;0.002067","-0.002904;-0.101699;-0.003912;0.001044;0.006591;-0.999978;0.000000;0.000000;0.000000;-0.062695;0.038220;0.211385;0.194853;-0.611621;-0.563055;0.000503;0.000342;-0.000346;0.001398;0.000986;0.001701;0.092848;0.081719;-1.090663;0.467789;-0.303879;0.180932;1.011605;0.425661;-0.246379;0.150063;0.094362;0.001861"
134,1776796838.377167940,rl_flat,3,3,-0.046959847,-0.046959847,0.500000000,-0.023479924,0.000000000,-0.023479924,0.521274507,1.363814831,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.361070986,20.000000000,-1.361070986,-1.361070986,"-1.086433;0.461691;-0.318592;-0.046960;0.998404;0.415594;-0.262053;-0.049982","-1.086433;0.461691;-0.318592;-0.046960;0.998404;0.415594;-0.262053;-0.049982","0.000284;-0.385362;-0.015819","-0.005315;0.006660;-0.999964","0.000000;0.000000;0.000000","0.044522;0.001077;0.001126","0.000071;-0.096341;-0.003955;-0.005315;0.006660;-0.999964;0.000000;0.000000;0.000000;-0.062646;0.038216;0.212440;0.196279;-0.611248;-0.562580;-0.000130;-0.000276;0.005547;0.006266;0.000921;0.001136;0.068191;0.060782;-1.089211;0.461771;-0.312281;0.065597;1.006832;0.417590;-0.253672;0.048210;0.089044;0.002153"
134,1776796838.377167940,rl_flat,7,7,-0.049981959,-0.049981959,0.500000000,-0.024990980,0.000000000,-0.024990980,0.677415490,1.215631366,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.259901358,20.000000000,-1.259901358,-1.259901358,"-1.086433;0.461691;-0.318592;-0.046960;0.998404;0.415594;-0.262053;-0.049982","-1.086433;0.461691;-0.318592;-0.046960;0.998404;0.415594;-0.262053;-0.049982","0.000284;-0.385362;-0.015819","-0.005315;0.006660;-0.999964","0.000000;0.000000;0.000000","0.044522;0.001077;0.001126","0.000071;-0.096341;-0.003955;-0.005315;0.006660;-0.999964;0.000000;0.000000;0.000000;-0.062646;0.038216;0.212440;0.196279;-0.611248;-0.562580;-0.000130;-0.000276;0.005547;0.006266;0.000921;0.001136;0.068191;0.060782;-1.089211;0.461771;-0.312281;0.065597;1.006832;0.417590;-0.253672;0.048210;0.089044;0.002153"
135,1776796838.397243023,rl_flat,3,3,-0.151919469,-0.151919469,0.500000000,-0.075959735,0.000000000,-0.075959735,0.534052849,0.854670882,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.557273654,20.000000000,-1.557273654,-1.557273654,"-1.079571;0.467580;-0.323832;-0.151919;0.986197;0.418575;-0.268222;-0.143385","-1.079571;0.467580;-0.323832;-0.151919;0.986197;0.418575;-0.268222;-0.143385","0.011457;-0.351168;-0.015202","-0.009710;0.006575;-0.999931","0.000000;0.000000;0.000000","0.036673;0.001449;0.000804","0.002864;-0.087792;-0.003800;-0.009710;0.006575;-0.999931;0.000000;0.000000;0.000000;-0.062756;0.038069;0.214557;0.198427;-0.610991;-0.562358;-0.000718;-0.000862;0.011085;0.010777;0.000925;0.000642;0.042734;0.039273;-1.086433;0.461691;-0.318592;-0.046960;0.998404;0.415594;-0.262053;-0.049982;0.073347;0.002897"
135,1776796838.397243023,rl_flat,7,7,-0.143385217,-0.143385217,0.500000000,-0.071692608,0.000000000,-0.071692608,0.688985884,0.785464525,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.452836616,20.000000000,-1.452836616,-1.452836616,"-1.079571;0.467580;-0.323832;-0.151919;0.986197;0.418575;-0.268222;-0.143385","-1.079571;0.467580;-0.323832;-0.151919;0.986197;0.418575;-0.268222;-0.143385","0.011457;-0.351168;-0.015202","-0.009710;0.006575;-0.999931","0.000000;0.000000;0.000000","0.036673;0.001449;0.000804","0.002864;-0.087792;-0.003800;-0.009710;0.006575;-0.999931;0.000000;0.000000;0.000000;-0.062756;0.038069;0.214557;0.198427;-0.610991;-0.562358;-0.000718;-0.000862;0.011085;0.010777;0.000925;0.000642;0.042734;0.039273;-1.086433;0.461691;-0.318592;-0.046960;0.998404;0.415594;-0.262053;-0.049982;0.073347;0.002897"
136,1776796838.417273998,rl_flat,3,3,-0.235011861,-0.235011861,0.500000000,-0.117505930,0.000000000,-0.117505930,0.539964914,0.248472303,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.550096042,20.000000000,-1.550096042,-1.550096042,"-1.071941;0.479537;-0.325570;-0.235012;0.972141;0.427511;-0.271446;-0.218303","-1.071941;0.479537;-0.325570;-0.235012;0.972141;0.427511;-0.271446;-0.218303","0.023626;-0.304061;-0.014066","-0.013597;0.006345;-0.999887","0.000000;0.000000;0.000000","0.031888;0.001684;0.001059","0.005906;-0.076015;-0.003517;-0.013597;0.006345;-0.999887;0.000000;0.000000;0.000000;-0.063018;0.037772;0.218161;0.201785;-0.610773;-0.562272;-0.001368;-0.001505;0.017538;0.016028;0.000718;0.000060;0.012424;0.013291;-1.079571;0.467580;-0.323832;-0.151919;0.986197;0.418575;-0.268222;-0.143385;0.063776;0.003369"
136,1776796838.417273998,rl_flat,7,7,-0.218302578,-0.218302578,0.500000000,-0.109151289,0.000000000,-0.109151289,0.694699168,0.265814215,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.467891194,20.000000000,-1.467891194,-1.467891194,"-1.071941;0.479537;-0.325570;-0.235012;0.972141;0.427511;-0.271446;-0.218303","-1.071941;0.479537;-0.325570;-0.235012;0.972141;0.427511;-0.271446;-0.218303","0.023626;-0.304061;-0.014066","-0.013597;0.006345;-0.999887","0.000000;0.000000;0.000000","0.031888;0.001684;0.001059","0.005906;-0.076015;-0.003517;-0.013597;0.006345;-0.999887;0.000000;0.000000;0.000000;-0.063018;0.037772;0.218161;0.201785;-0.610773;-0.562272;-0.001368;-0.001505;0.017538;0.016028;0.000718;0.000060;0.012424;0.013291;-1.079571;0.467580;-0.323832;-0.151919;0.986197;0.418575;-0.268222;-0.143385;0.063776;0.003369"
137,1776796838.439580917,rl_flat,3,3,-0.298042059,-0.298042059,0.500000000,-0.149021029,0.000000000,-0.149021029,0.538601458,-0.350887328,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.433031976,20.000000000,-1.433031976,-1.433031976,"-1.065768;0.494876;-0.324894;-0.298042;0.960347;0.440332;-0.272547;-0.275534","-1.065768;0.494876;-0.324894;-0.298042;0.960347;0.440332;-0.272547;-0.275534","0.036515;-0.249200;-0.012566","-0.016856;0.005964;-0.999840","0.000000;0.000000;0.000000","0.027748;0.001912;0.001340","0.009129;-0.062300;-0.003141;-0.016856;0.005964;-0.999840;0.000000;0.000000;0.000000;-0.063442;0.037313;0.223241;0.206353;-0.610605;-0.562329;-0.002056;-0.002191;0.023362;0.020838;0.000576;-0.000511;-0.017544;-0.012689;-1.071941;0.479537;-0.325570;-0.235012;0.972141;0.427511;-0.271446;-0.218303;0.055496;0.003823"
137,1776796838.439580917,rl_flat,7,7,-0.275533646,-0.275533646,0.500000000,-0.137766823,0.000000000,-0.137766823,0.694132447,-0.253772408,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.381300540,20.000000000,-1.381300540,-1.381300540,"-1.065768;0.494876;-0.324894;-0.298042;0.960347;0.440332;-0.272547;-0.275534","-1.065768;0.494876;-0.324894;-0.298042;0.960347;0.440332;-0.272547;-0.275534","0.036515;-0.249200;-0.012566","-0.016856;0.005964;-0.999840","0.000000;0.000000;0.000000","0.027748;0.001912;0.001340","0.009129;-0.062300;-0.003141;-0.016856;0.005964;-0.999840;0.000000;0.000000;0.000000;-0.063442;0.037313;0.223241;0.206353;-0.610605;-0.562329;-0.002056;-0.002191;0.023362;0.020838;0.000576;-0.000511;-0.017544;-0.012689;-1.071941;0.479537;-0.325570;-0.235012;0.972141;0.427511;-0.271446;-0.218303;0.055496;0.003823"
138,1776796838.459652901,rl_flat,3,3,-0.348474801,-0.348474801,0.500000000,-0.174237400,0.000000000,-0.174237400,0.532245338,-0.821708560,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.346363255,20.000000000,-1.346363255,-1.346363255,"-1.061769;0.511178;-0.323579;-0.348475;0.950139;0.455490;-0.274577;-0.319492","-1.061769;0.511178;-0.323579;-0.348475;0.950139;0.455490;-0.274577;-0.319492","0.047296;-0.201770;-0.011258","-0.019048;0.005529;-0.999803","0.000000;0.000000;0.000000","0.023356;0.002127;0.001645","0.011824;-0.050443;-0.002814;-0.019048;0.005529;-0.999803;0.000000;0.000000;0.000000;-0.063921;0.036807;0.228422;0.210950;-0.610478;-0.562475;-0.002622;-0.002759;0.027579;0.024410;0.000612;-0.000919;-0.041085;-0.033298;-1.065768;0.494876;-0.324894;-0.298042;0.960347;0.440332;-0.272547;-0.275534;0.046712;0.004254"
138,1776796838.459652901,rl_flat,7,7,-0.319491804,-0.319491804,0.500000000,-0.159745902,0.000000000,-0.159745902,0.689107597,-0.665950835,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.304317203,20.000000000,-1.304317203,-1.304317203,"-1.061769;0.511178;-0.323579;-0.348475;0.950139;0.455490;-0.274577;-0.319492","-1.061769;0.511178;-0.323579;-0.348475;0.950139;0.455490;-0.274577;-0.319492","0.047296;-0.201770;-0.011258","-0.019048;0.005529;-0.999803","0.000000;0.000000;0.000000","0.023356;0.002127;0.001645","0.011824;-0.050443;-0.002814;-0.019048;0.005529;-0.999803;0.000000;0.000000;0.000000;-0.063921;0.036807;0.228422;0.210950;-0.610478;-0.562475;-0.002622;-0.002759;0.027579;0.024410;0.000612;-0.000919;-0.041085;-0.033298;-1.065768;0.494876;-0.324894;-0.298042;0.960347;0.440332;-0.272547;-0.275534;0.046712;0.004254"
139,1776796838.479622841,rl_flat,3,3,-0.380029947,-0.380029947,0.500000000,-0.190014973,0.000000000,-0.190014973,0.523845315,-1.194232464,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.229786222,20.000000000,-1.229786222,-1.229786222,"-1.059049;0.528985;-0.322857;-0.380030;0.940483;0.471943;-0.276070;-0.346131","-1.059049;0.528985;-0.322857;-0.380030;0.940483;0.471943;-0.276070;-0.346131","0.056810;-0.166430;-0.010219","-0.020470;0.005100;-0.999777","0.000000;0.000000;0.000000","0.023358;0.002130;0.001611","0.014203;-0.041608;-0.002555;-0.020470;0.005100;-0.999777;0.000000;0.000000;0.000000;-0.064388;0.036317;0.233161;0.215141;-0.610372;-0.562659;-0.003113;-0.003252;0.031046;0.027449;0.000681;-0.001318;-0.059712;-0.049618;-1.061769;0.511178;-0.323579;-0.348475;0.950139;0.455490;-0.274577;-0.319492;0.046716;0.004260"
139,1776796838.479622841,rl_flat,7,7,-0.346130937,-0.346130937,0.500000000,-0.173065469,0.000000000,-0.173065469,0.682180643,-0.992356956,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.196367325,20.000000000,-1.196367325,-1.196367325,"-1.059049;0.528985;-0.322857;-0.380030;0.940483;0.471943;-0.276070;-0.346131","-1.059049;0.528985;-0.322857;-0.380030;0.940483;0.471943;-0.276070;-0.346131","0.056810;-0.166430;-0.010219","-0.020470;0.005100;-0.999777","0.000000;0.000000;0.000000","0.023358;0.002130;0.001611","0.014203;-0.041608;-0.002555;-0.020470;0.005100;-0.999777;0.000000;0.000000;0.000000;-0.064388;0.036317;0.233161;0.215141;-0.610372;-0.562659;-0.003113;-0.003252;0.031046;0.027449;0.000681;-0.001318;-0.059712;-0.049618;-1.061769;0.511178;-0.323579;-0.348475;0.950139;0.455490;-0.274577;-0.319492;0.046716;0.004260"
140,1776796838.499662876,rl_flat,3,3,-0.392914921,-0.392914921,0.500000000,-0.196457461,0.000000000,-0.196457461,0.509316385,-1.610993028,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.970466374,20.000000000,-0.970466374,-0.970466374,"-1.059195;0.548579;-0.320512;-0.392915;0.935528;0.490863;-0.273390;-0.356979","-1.059195;0.548579;-0.320512;-0.392915;0.935528;0.490863;-0.273390;-0.356979","0.069600;-0.128330;-0.008984","-0.021894;0.004450;-0.999750","0.000000;0.000000;0.000000","0.018256;0.002328;0.001792","0.017400;-0.032082;-0.002246;-0.021894;0.004450;-0.999750;0.000000;0.000000;0.000000;-0.065091;0.035587;0.239878;0.221079;-0.610245;-0.562997;-0.003785;-0.003914;0.035038;0.030981;0.000614;-0.001914;-0.080550;-0.067864;-1.059049;0.528985;-0.322857;-0.380030;0.940483;0.471943;-0.276070;-0.346131;0.036512;0.004657"
